OTTERNO,DATE,YEAR,SITE,LAT,LONG,AGECLASS,AGE,SEX,WEIGHT,LENGTH,TG,SN,NC,TGPOS,SNPOS,NCPOS,NLCDV0,NLCDV11,NLCDV12,NLCDV21,NLCDV22,NLCDV23,NLCDV24,NLCDV31,NLCDV41,NLCDV42,NLCDV43,NLCDV51,NLCDV52,NLCDV90,NLCDV95,PD,HD,RD,NLCDV71,NLCDV81,NLCDV82,NLCDVSUM,imp5,imp50,imp,NLCDV72,LCIV0,LCIV1,LCIV5,LCIV6,LCIV8,LCIV10,LCIV12,LCIV13,LCIV14,LCIV15,LCIV16,LCIV17,LCIV18,LCIV19,CapID,REGION,ATOS_min,ATOS,ATOS_max,ATOS_dist,Long_move,Found,Diet.Name,Grp_6,N_bouts,N_dives,success_rt,urchin,abalone,mussel,clam,snail,crab_other,kelp_crab,cancer_crab,sand_crab,star,worm,chiton,sand_dollar,octopus,squid,misc_rocky,lobster,fishegg
1000,40919,2012,MONT,NA,NA,A,10.94045175,F,19.9,117.4,40,40,320,0,0,1,0,0.004809116,NA,0.124848877,0.05276213,0.036434791,0.006930036,0.011787342,5.98E-05,0.149059112,0.086235839,NA,0.221027642,0.005515577,0.003980274,247.5742866,121.9982661,4.367079647,0.226120546,0.009151792,0.061277168,NA,0.152508449,0.041818838,5.436038469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000x40919,MBA,386,389,393,7,0,1,Snail,2,23,643,0.701107011,0.09783198,0.105843934,4.93E-05,0.00844347,0.309187056,0.066766329,0.179686317,0.186174953,0,0.026525413,0.004360136,0.010985077,0,0,0,0.002457569,0,0.001688443
1004,38757,2006,MONT,NA,NA,A,4.021902806,F,17.3,110,10240,40,160,1,0,0,0,0.005054548,NA,0.066242473,0.018421371,0.01335738,0.002678034,0.0140911,7.56E-05,0.118870349,0.107691241,NA,0.277975398,0.006638425,0.004657938,75.27888381,29.91169693,2.345496926,0.273769557,0.011749666,0.078726884,NA,0.058362796,0.015480972,2.042303784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004x38757,MBA,386,386,386,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,38742,2006,MONT,NA,NA,SA,2.981519507,F,20,114,80,80,80,0,0,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005x38742,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,39470,2008,MONT,NA,NA,A,4.97467488,F,19.5,113.9,40,40,NA,0,0,0,0,0.004974726,NA,0.071642232,0.021531963,0.015124386,0.002962539,0.013520295,7.43E-05,0.128890316,0.105462572,NA,0.272376644,0.006456763,0.004516895,90.26948164,38.45491967,2.529088629,0.265891873,0.011253024,0.075321514,NA,0.066596023,0.017450545,2.320657488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006x39470,MBA,386,390.6666667,400,14,0,1,Abalone,6,53,1944,0.635872825,0.102135754,0.460024383,0.007447104,0.011618793,0.003717349,0.045883529,0.048056966,0.252045392,0,0.00189335,0.003440306,0.056278678,0.000346653,0.005564509,6.36E-05,0.001483594,0,0
1007,40084,2009,MONT,NA,NA,A,6.655715264,F,17.4,112.1,40,40,40,0,0,0,0,0.005047407,NA,0.067052474,0.018890979,0.013647135,0.002727898,0.014036336,7.54E-05,0.119749951,0.107378173,NA,0.277163676,0.006617676,0.004643576,77.58344108,31.18364369,2.373178634,0.272897534,0.011697987,0.078373801,NA,0.059625441,0.015807646,2.086360624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007x40084,MBA,383,386.3333333,390,7,0,1,Crab,3,39,1485,0.772236076,0.181330303,0.028703939,0.169428562,0.050668707,0.003244828,0.041154401,0.029766667,0.413898272,0,0.015307864,0.022845154,0.017243121,0.026242237,0,0,0.000165945,0,0
1008,38960,2006,MONT,NA,NA,A,6.579055441,F,18,111,40,40,40,0,0,0,0,0.004809116,NA,0.124848877,0.05276213,0.036434791,0.006930036,0.011787342,5.98E-05,0.149059112,0.086235839,NA,0.221027642,0.005515577,0.003980274,247.5742866,121.9982661,4.367079647,0.226120546,0.009151792,0.061277168,NA,0.152508449,0.041818838,5.436038469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008x38960,MBA,389,389,389,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,38966,2006,MONT,NA,NA,A,6.595482546,F,16.3,109.6,40,40,40,0,0,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009x38966,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,40387,2010,MONT,NA,NA,A,9.483915127,F,18.3,116,160,40,40,0,0,0,0,0.004677586,NA,0.058868515,0.014243145,0.009250822,0.001783587,0.012080377,8.25E-05,0.166253694,0.108703047,NA,0.281268443,0.006267226,0.00420658,52.47797705,20.2883673,2.093773379,0.253629969,0.01030766,0.068376861,NA,0.045749403,0.010633812,1.514400133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011x40387,MBA,398,405.5,413,15,0,1,Crab,3,12,297,0.850622407,0.072027204,0.10990665,0.082858613,0.004661849,0,0.266250338,0.24912662,0.084135924,0,0.074500447,0.053125696,0.003400317,6.34E-06,0,0,0,0,0
1012,39042,2006,MONT,NA,NA,A,8.802190281,F,21.8,116.5,40,40,40,0,0,0,0,0.005103124,NA,0.063172041,0.016685372,0.012485028,0.002559673,0.014421654,7.69E-05,0.113009542,0.108983612,NA,0.281204886,0.00674762,0.004739435,67.1727357,25.13873088,2.242887605,0.2781428,0.012024546,0.080643777,NA,0.053898706,0.014533508,1.89784562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012x39042,MBA,383,383,383,0,0,1,Mussel,1,27,1039,0.908101572,0.114554157,0.009816738,0.624077461,0.010316089,0,0.044150031,0.039632932,0.134916996,0,0.012848777,0.005004231,0,0.004682589,0,0,0,0,0
1013,39041,2006,MONT,NA,NA,A,4.79945243,F,21.4,120,40,40,40,0,0,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013x39041,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,39042,2006,MONT,NA,NA,SA,2.803559206,F,16.7,112,40,40,40,0,0,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014x39042,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,39055,2006,MONT,NA,NA,A,7.838466804,M,30.2,123,40,40,80,0,0,0,0,0.004893256,NA,0.061260929,0.015407192,0.010514422,0.002059904,0.013146603,7.84E-05,0.139671179,0.108633281,NA,0.281804517,0.006495221,0.004460177,58.73188942,22.51307156,2.169109414,0.266170858,0.011111925,0.074292172,NA,0.049395161,0.012127334,1.672115567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015x39055,MBA,398,398,398,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,39932,2009,MONT,NA,NA,A,9.240246407,F,19.1,115.6,40,40,NA,0,0,0,0,0.004777628,NA,0.059714706,0.014699055,0.009817676,0.001910826,0.012630353,8.06E-05,0.153946422,0.109049221,NA,0.280986968,0.006367601,0.004337586,55.04151357,21.08409914,2.121719032,0.259533776,0.010751206,0.071396422,NA,0.047213088,0.011307962,1.58195193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016x39932,MBA,393,401.3333333,413,20,0,1,Snail,2,31,843,0.923943662,0.037887374,0,0.158019791,0.012987462,0.557130017,0.031425003,0.049420139,0.075905423,0,0.035410727,0.016424204,0.017885023,0.000141305,0.003905376,0,0.003146743,0,0.000311413
1017,40794,2011,MONT,NA,NA,A,7.600273785,F,22,116.5,5120,1280,40,1,1,0,0,0.004690875,NA,0.058963108,0.014292184,0.009316073,0.001798378,0.012151875,8.22E-05,0.164649711,0.108760218,NA,0.281243688,0.006280324,0.004223867,52.75488163,20.36333031,2.096846581,0.254407227,0.010366216,0.068774026,NA,0.045910737,0.010711601,1.522039187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017x40794,MBA,390,405,413,23,1,1,Snail,2,20,319,0.86784141,1.10E-01,1.18E-01,4.47E-05,0.047529481,0.583573218,8.11E-02,0.022685769,0,0.00E+00,3.66E-02,0,0.00E+00,3.19E-05,0.00E+00,4.37E-05,0.000432759,0,0.000384182
1018,39041,2006,MONT,NA,NA,SA,2.800821355,F,16.1,112,40,40,40,0,0,0,0,0.004893256,NA,0.061260929,0.015407192,0.010514422,0.002059904,0.013146603,7.84E-05,0.139671179,0.108633281,NA,0.281804517,0.006495221,0.004460177,58.73188942,22.51307156,2.169109414,0.266170858,0.011111925,0.074292172,NA,0.049395161,0.012127334,1.672115567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018x39041,MBA,398,398,398,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,39055,2006,MONT,NA,NA,A,4.837782341,F,21.5,121.5,40,2560,40,0,1,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019x39055,MBA,412,412,412,0,0,1,Mussel,1,1,118,0.909090909,5.43E-05,7.88E-05,9.95E-01,0.001265452,0.000822718,8.96E-05,0.000193611,0.001075504,9.18E-06,7.02E-05,0.000519222,9.33E-05,2.60E-04,3.75E-05,1.63E-04,0.000138938,0,0
1020,39611,2008,MONT,NA,NA,A,6.360027379,F,22,120,40,40,NA,0,0,0,0,0.005123368,NA,0.062716127,0.016465088,0.012533776,0.002598807,0.014538095,7.75E-05,0.110692792,0.109252159,NA,0.281781911,0.006782465,0.004766839,66.48194187,24.4886404,2.229633244,0.279331687,0.012105182,0.081234246,NA,0.053503129,0.01462326,1.894451947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020x39611,MBA,380,381.5,383,3,0,1,Clam,4,21,425,0.90990991,0.057371442,0,0,0.098552875,0.006562296,0.024708579,0.048507935,0.070406288,0.038647205,0,0.189378895,0.053536577,0.40060594,0.011721967,0,0,0,0
1021,39540,2008,MONT,NA,NA,A,6.165639973,F,23.1,114.6,40,40,NA,0,0,0,0,0.004610186,NA,0.055801526,0.012128827,0.006864108,0.001201497,0.012167176,9.72E-05,0.221233661,0.102232551,NA,0.28858023,0.006338448,0.003813408,44.20676223,18.73614378,2.020002346,0.219457899,0.008526924,0.056946324,NA,0.038088972,0.007751832,1.211195621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021x39540,MBA,412,412.5,413,1,0,1,Crab,3,8,347,0.291925466,4.53E-02,1.39E-01,0.029145742,0,0,6.37E-02,0.043653191,0.652109189,0.00E+00,1.77E-02,0.009774229,0.00E+00,7.24E-06,0.00E+00,0,0,0,0
1022,39056,2006,MONT,NA,NA,A,8.840520192,M,31.5,130,320,640,40,1,1,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022x39056,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,39056,2006,MONT,NA,NA,A,4.840520192,F,24,118.5,40,40,40,0,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023x39056,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,39973,2009,MONT,NA,NA,AA,0,M,28.5,130.2,80,640,NA,0,1,0,0,0.003703659,NA,0.052004465,0.011091402,0.005251285,0.000830189,0.008640204,1.09E-04,0.286238082,0.098088971,NA,0.288521064,0.005684958,0.002864976,38.69370082,18.37146098,1.908933219,0.191200341,0.005961481,0.03980976,NA,0.034308397,0.00581691,1.023840699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024x39973,MBA,422,422,422,0,0,1,Clam,4,15,367,0.543543544,0.009825273,0,0.005747882,0.578492563,0,0,0.109273489,0.282189743,0,0,3.51E-06,0,0.014435005,0,2.22E-05,1.03E-05,0,0
1025,39057,2006,MONT,NA,NA,A,4.843258042,F,18.4,113,40,40,40,0,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025x39057,MBA,412,412,412,0,0,1,Mussel,1,9,193,0.74796748,0.346817123,0,0.368001297,0.00012208,0,0.078331499,0,0.186527266,0,0.019993846,0.000206888,0,0,0,0,0,0,0
1026,39057,2006,MONT,NA,NA,A,2.844626968,F,22.2,116,40,40,40,0,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026x39057,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,39057,2006,MONT,NA,NA,A,4.843258042,F,18.8,114.5,40,40,40,0,0,0,0,0.005206658,NA,0.064646016,0.018178343,0.015858107,0.003568895,0.014699324,8.29E-05,0.103240825,0.109864073,NA,0.280482072,0.006877087,0.004826418,79.69039052,28.64780333,2.325400319,0.278772731,0.012080086,0.081616475,NA,0.060754727,0.018819766,2.27113456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027x39057,MBA,375,375,375,0,0,1,Crab,3,10,377,0.781437126,0.112930422,0.080780074,2.00E-01,0,0,0.045393887,0.341050778,0.213555762,0,0.003915123,0.000258594,0,0,0,0,2.40E-03,0,0
1028,39520,2008,MONT,NA,NA,A,5.11156742,F,19.3,117,40,640,NA,0,1,0,0,0.004386415,NA,0.054874652,0.011832844,0.006354095,0.001085644,0.011125912,1.00E-04,0.240415872,0.101272198,NA,0.288327069,0.006145289,0.00357562,42.3940557,18.52975441,1.989852088,0.21079261,0.007780092,0.05193126,NA,0.037040538,0.007141796,1.154758661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028x39520,MBA,412,416,420,8,0,1,Snail,2,16,419,0.729411765,0.064620312,0.085280682,0.120369201,0.045589589,0.29592844,0.008341468,0.205839994,0.151612817,0,0.022068934,3.87E-05,0,0.000172756,0,6.62E-05,7.10E-05,0,0
1029,40049,2009,MONT,NA,NA,A,10.55989049,F,24.5,118.6,40,40,40,0,0,0,0,0.005043538,NA,0.067539603,0.019174063,0.013825069,0.002759017,0.014005956,7.53E-05,0.120227271,0.10719181,NA,0.276678394,0.006605795,0.004635496,78.97928438,31.94895675,2.389860858,0.272396341,0.011668625,0.078173765,NA,0.060389785,0.016008818,2.113217792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029x40049,MBA,386,386.5,387,1,0,1,Crab,3,45,1044,0.60845987,0.023129975,0.18465633,8.52E-06,0.021848116,0.000641898,0.031481566,0.024124039,0.264125733,0,0.001566798,0.122044905,0.029683265,0.275506042,0.021049934,0.000129564,3.32E-06,0,0
1030,40528,2010,MONT,NA,NA,A,10.87200548,M,30.9,131.1,40,40,40,0,0,0,0,0.005039417,NA,0.068096559,0.019498176,0.014031033,0.002795371,0.013973048,7.51E-05,0.12073613,0.106980079,NA,0.276125577,0.006592636,0.004626654,80.58196418,32.82417322,2.408957766,0.271840041,0.011636293,0.077953888,NA,0.061267095,0.016242062,2.144172504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030x40528,MBA,386,386.6666667,387,1,0,1,Clam,4,24,447,0.542635659,0.044376305,0,0.074796788,0.012942191,0.011349671,0.015115049,0.183153582,0.168310159,0,0,3.54E-01,0,0.132120788,0,3.68E-03,8.97E-08,0,0
1031,39260,2007,MONT,NA,NA,A,4.399726215,F,24.7,120.4,40960,640,NA,1,1,0,0,0.005154704,NA,0.06265444,0.016482154,0.012799067,0.0026883,0.014673905,7.59E-05,0.107035271,0.109536534,NA,0.282303074,0.006827626,0.004802364,67.05089621,24.41564793,2.228963543,0.280865151,0.012195807,0.081905658,NA,0.053843659,0.014971894,1.920239984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031x39260,MBA,380,380,380,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,40527,2010,MONT,NA,NA,A,7.868583162,F,29,118.2,320,80,40,1,0,0,0,0.005096034,NA,0.063418459,0.016816776,0.012516236,0.002556919,0.014377755,7.67E-05,0.113843751,0.108862788,NA,0.280922319,0.0067343,0.004729022,67.71304484,25.51079015,2.250703974,0.277647294,0.011991798,0.080409834,NA,0.054200011,0.014559486,1.905533983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032x40527,MBA,381,383.5,390,9,0,1,Clam,4,17,350,0.73089701,0.083117001,0,0.043835699,0.349006787,0.191542774,0.046595823,0.012882755,0.054245127,0,0,0.138172231,0,0.067762891,0.008251529,0.001608381,2.98E-03,0,0
1033,39349,2007,MONT,NA,NA,A,5.642710472,F,19,120,40,640,NA,0,1,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033x39349,MBA,381,381,381,0,0,1,Clam,4,17,585,0.711578947,0.002608544,0,0.016580458,0.504444788,0.035337952,0.113706555,0,0.0333385,0,0.001966556,0.198649338,0.006307083,0.087060225,0,0,0,0,0
1034,39349,2007,MONT,NA,NA,A,3.644079398,F,19.4,114.4,80,40,NA,0,0,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034x39349,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,39350,2007,MONT,NA,NA,A,7.646817248,M,22.5,122.2,40,40,NA,0,0,0,0,0.004893256,NA,0.061260929,0.015407192,0.010514422,0.002059904,0.013146603,7.84E-05,0.139671179,0.108633281,NA,0.281804517,0.006495221,0.004460177,58.73188942,22.51307156,2.169109414,0.266170858,0.011111925,0.074292172,NA,0.049395161,0.012127334,1.672115567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035x39350,MBA,398,398,398,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
